Created with UCDetector 1.10.0	2016-05-14 13:33:23	http://www.ucdetector.org/	
net.sf.freecol.common.model.GoldTradeItem.getTagName(GoldTradeItem.java:186)	Change visibility of Method "GoldTradeItem.getTagName()" to default	GoldTradeItem.getTagName()	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.BuildableType.BuildableType(BuildableType.java:69)	Change visibility of Constructor "BuildableType.BuildableType(String,Specification)" to default	BuildableType.BuildableType(String,Specification)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.BuildableType.requiresAbility(BuildableType.java:103)	Change visibility of Method "BuildableType.requiresAbility(String)" to default	BuildableType.requiresAbility(String)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.BuildableType.getRequiredAmountOf(BuildableType.java:164)	Method "BuildableType.getRequiredAmountOf(GoodsType)" is only called from tests	BuildableType.getRequiredAmountOf(GoodsType)	org.ucdetector.analyzeMarkerTestOnly	
net.sf.freecol.common.model.BuildableType.REQUIRED_POPULATION_TAG(BuildableType.java:231)	Change visibility of Constant "BuildableType.REQUIRED_POPULATION_TAG" to default	BuildableType.REQUIRED_POPULATION_TAG	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.AbstractGoods.AbstractGoods(AbstractGoods.java:89)	Change visibility of Constructor "AbstractGoods.AbstractGoods(AbstractGoods)" to default	AbstractGoods.AbstractGoods(AbstractGoods)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.AbstractGoods.getLabel(AbstractGoods.java:174)	Change visibility of Method "AbstractGoods.getLabel(String,int)" to default	AbstractGoods.getLabel(String,int)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.AbstractGoods.evaluateFor(AbstractGoods.java:226)	Change visibility of Method "AbstractGoods.evaluateFor(Player)" to default	AbstractGoods.evaluateFor(Player)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.AbstractGoods.toString(AbstractGoods.java:284)	Change visibility of Method "AbstractGoods.toString(AbstractGoods)" to private	AbstractGoods.toString(AbstractGoods)	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.AbstractGoods.toString(AbstractGoods.java:295)	Change visibility of Method "AbstractGoods.toString(GoodsType,int)" to private	AbstractGoods.toString(GoodsType,int)	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.AbstractGoods.amountComparator(AbstractGoods.java:44)	Change visibility of Constant "AbstractGoods.amountComparator" to default	AbstractGoods.amountComparator	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.ModelMessage.ModelMessage(ModelMessage.java:115)	Change visibility of Constructor "ModelMessage.ModelMessage(MessageType,String,String,FreeColGameObject,*)" to default	ModelMessage.ModelMessage(MessageType,String,String,FreeColGameObject,*)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.ModelMessage.ModelMessage(ModelMessage.java:157)	Change visibility of Constructor "ModelMessage.ModelMessage(FreeColXMLReader)" to default	ModelMessage.ModelMessage(FreeColXMLReader)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.ModelMessage.divert(ModelMessage.java:205)	Change visibility of Method "ModelMessage.divert(FreeColGameObject)" to default	ModelMessage.divert(FreeColGameObject)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.ModelMessage.hasBeenDisplayed(ModelMessage.java:233)	Change visibility of Method "ModelMessage.hasBeenDisplayed()" to default	ModelMessage.hasBeenDisplayed()	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.TileImprovement.TileImprovement(TileImprovement.java:110)	Constructor "TileImprovement.TileImprovement(Game,Tile,TileImprovement)" has 0 references	TileImprovement.TileImprovement(Game,Tile,TileImprovement)	org.ucdetector.analyzeMarkerReference	
net.sf.freecol.common.model.TileImprovement.TileImprovement(TileImprovement.java:129)	Constructor "TileImprovement.TileImprovement(Game,String)" has 0 references	TileImprovement.TileImprovement(Game,String)	org.ucdetector.analyzeMarkerReference	
net.sf.freecol.common.model.TileImprovement.setConnected(TileImprovement.java:258)	Change visibility of Method "TileImprovement.setConnected(Direction,boolean)" to private	TileImprovement.setConnected(Direction,boolean)	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.TileImprovement.getProductionModifier(TileImprovement.java:304)	Change visibility of Method "TileImprovement.getProductionModifier(GoodsType)" to private	TileImprovement.getProductionModifier(GoodsType)	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.TileImprovement.getMoveCost(TileImprovement.java:316)	Change visibility of Method "TileImprovement.getMoveCost(Direction,int)" to default	TileImprovement.getMoveCost(Direction,int)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.TileImprovement.getTagName(TileImprovement.java:696)	Change visibility of Method "TileImprovement.getTagName()" to default	TileImprovement.getTagName()	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Operand.<init>(Operand.java:46)	Change visibility of Class "Operand" to default - May cause compile errors!	Operand	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Operand.<init>(Operand.java:57)	Change visibility of Enum "Operand.OperandType" to default - May cause compile errors!	Operand.OperandType	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Operand.<init>(Operand.java:61)	Change visibility of Enum "Operand.ScopeLevel" to default - May cause compile errors!	Operand.ScopeLevel	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Operand.Operand(Operand.java:87)	Constructor "Operand.Operand(int)" has 0 references	Operand.Operand(int)	org.ucdetector.analyzeMarkerReference	
net.sf.freecol.common.model.Operand.Operand(Operand.java:98)	Constructor "Operand.Operand(OperandType,ScopeLevel)" has 0 references	Operand.Operand(OperandType,ScopeLevel)	org.ucdetector.analyzeMarkerReference	
net.sf.freecol.common.model.Operand.getValue(Operand.java:176)	Change visibility of Method "Operand.getValue(Game)" to default	Operand.getValue(Game)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Operand.getValue(Operand.java:242)	Change visibility of Method "Operand.getValue(Player)" to default	Operand.getValue(Player)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Operand.getValue(Operand.java:285)	Change visibility of Method "Operand.getValue(Settlement)" to default	Operand.getValue(Settlement)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.LandMap.isValid(LandMap.java:149)	Change visibility of Method "LandMap.isValid(int,int)" to private	LandMap.isValid(int,int)	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.TypeCountMap.add(TypeCountMap.java:58)	Method "TypeCountMap.add(TypeCountMap<T>)" has 0 references	TypeCountMap.add(TypeCountMap<T>)	org.ucdetector.analyzeMarkerReference	
net.sf.freecol.common.model.TypeCountMap.clear(TypeCountMap.java:64)	Change visibility of Method "TypeCountMap.clear()" to default	TypeCountMap.clear()	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.TypeCountMap.values(TypeCountMap.java:72)	Method "TypeCountMap.values()" has 0 references	TypeCountMap.values()	org.ucdetector.analyzeMarkerReference	
net.sf.freecol.common.model.TypeCountMap.containsKey(TypeCountMap.java:76)	Method "TypeCountMap.containsKey(T)" has 0 references	TypeCountMap.containsKey(T)	org.ucdetector.analyzeMarkerReference	
net.sf.freecol.common.model.TypeCountMap.size(TypeCountMap.java:84)	Method "TypeCountMap.size()" has 0 references	TypeCountMap.size()	org.ucdetector.analyzeMarkerReference	
net.sf.freecol.common.model.TypeCountMap.putAll(TypeCountMap.java:88)	Change visibility of Method "TypeCountMap.putAll(TypeCountMap<T>)" to default	TypeCountMap.putAll(TypeCountMap<T>)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.HighScore.NUMBER_OF_HIGH_SCORES(HighScore.java:57)	Change visibility of Constant "HighScore.NUMBER_OF_HIGH_SCORES" to private	HighScore.NUMBER_OF_HIGH_SCORES	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.HighScore.<init>(HighScore.java:63)	Change visibility of Enum "HighScore.ScoreLevel" to private - May cause compile errors!	HighScore.ScoreLevel	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.HighScore.HighScore(HighScore.java:152)	Change visibility of Constructor "HighScore.HighScore(Player,Date)" to private	HighScore.HighScore(Player,Date)	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.HighScore.HighScore(HighScore.java:179)	Change visibility of Constructor "HighScore.HighScore(FreeColXMLReader)" to private	HighScore.HighScore(FreeColXMLReader)	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.HighScore.checkHighScore(HighScore.java:336)	Change visibility of Method "HighScore.checkHighScore(int,List<HighScore>)" to private	HighScore.checkHighScore(int,List<HighScore>)	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.HighScore.saveHighScores(HighScore.java:405)	Change visibility of Method "HighScore.saveHighScores(List<HighScore>)" to private	HighScore.saveHighScores(List<HighScore>)	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.HighScore.getTagName(HighScore.java:601)	Change visibility of Method "HighScore.getTagName()" to private	HighScore.getTagName()	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Europe.UNIT_CHANGE(Europe.java:55)	Change visibility of Constant "Europe.UNIT_CHANGE" to default	Europe.UNIT_CHANGE	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Europe.ABILITY_DRESS_MISSIONARY(Europe.java:57)	Change visibility of Constant "Europe.ABILITY_DRESS_MISSIONARY" to private	Europe.ABILITY_DRESS_MISSIONARY	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Europe.getTagName(Europe.java:659)	Change visibility of Method "Europe.getTagName()" to default	Europe.getTagName()	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.NationType.<init>(NationType.java:44)	Change visibility of Enum "NationType.SettlementNumber" to private - May cause compile errors!	NationType.SettlementNumber	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.NationType.<init>(NationType.java:57)	Change visibility of Enum "NationType.AggressionLevel" to private - May cause compile errors!	NationType.AggressionLevel	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.NationType.NationType(NationType.java:87)	Change visibility of Constructor "NationType.NationType(String,Specification)" to default	NationType.NationType(String,Specification)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.NationType.getSettlementType(NationType.java:152)	Change visibility of Method "NationType.getSettlementType(String)" to default	NationType.getSettlementType(String)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.NationType.LOW(NationType.java:58)	EnumConstant "NationType.AggressionLevel.LOW" has 0 references	NationType.AggressionLevel.LOW	org.ucdetector.analyzeMarkerReference	
net.sf.freecol.common.model.NationType.HIGH(NationType.java:58)	EnumConstant "NationType.AggressionLevel.HIGH" has 0 references	NationType.AggressionLevel.HIGH	org.ucdetector.analyzeMarkerReference	
net.sf.freecol.common.model.Event.Event(Event.java:54)	Constructor "Event.Event(String,Specification)" is only called from tests	Event.Event(String,Specification)	org.ucdetector.analyzeMarkerTestOnly	
net.sf.freecol.common.model.Event.Event(Event.java:65)	Change visibility of Constructor "Event.Event(FreeColXMLReader,Specification)" to default	Event.Event(FreeColXMLReader,Specification)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Event.getTagName(Event.java:237)	Change visibility of Method "Event.getTagName()" to default	Event.getTagName()	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.UnitTradeItem.UnitTradeItem(UnitTradeItem.java:62)	Change visibility of Constructor "UnitTradeItem.UnitTradeItem(Game,FreeColXMLReader)" to default	UnitTradeItem.UnitTradeItem(Game,FreeColXMLReader)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.UnitTradeItem.getTagName(UnitTradeItem.java:190)	Change visibility of Method "UnitTradeItem.getTagName()" to default	UnitTradeItem.getTagName()	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.TradeRouteStop.TradeRouteStop(TradeRouteStop.java:52)	Change visibility of Constructor "TradeRouteStop.TradeRouteStop(Game)" to private	TradeRouteStop.TradeRouteStop(Game)	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.TradeRouteStop.TradeRouteStop(TradeRouteStop.java:74)	Change visibility of Constructor "TradeRouteStop.TradeRouteStop(TradeRouteStop)" to default	TradeRouteStop.TradeRouteStop(TradeRouteStop)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.TradeRouteStop.TradeRouteStop(TradeRouteStop.java:87)	Change visibility of Constructor "TradeRouteStop.TradeRouteStop(Game,FreeColXMLReader)" to default	TradeRouteStop.TradeRouteStop(Game,FreeColXMLReader)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.TradeRouteStop.isValid(TradeRouteStop.java:118)	Change visibility of Method "TradeRouteStop.isValid(Player)" to default	TradeRouteStop.isValid(Player)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.TradeRouteStop.getTagName(TradeRouteStop.java:362)	Change visibility of Method "TradeRouteStop.getTagName()" to default	TradeRouteStop.getTagName()	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.TileType.TileType(TileType.java:97)	Constructor "TileType.TileType(String,Specification)" has 0 references	TileType.TileType(String,Specification)	org.ucdetector.analyzeMarkerReference	
net.sf.freecol.common.model.TileType.canHaveResourceType(TileType.java:252)	Change visibility of Method "TileType.canHaveResourceType(ResourceType)" to default	TileType.canHaveResourceType(ResourceType)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.TileType.getAvailableProductionTypes(TileType.java:299)	Change visibility of Method "TileType.getAvailableProductionTypes(boolean,String)" to default	TileType.getAvailableProductionTypes(boolean,String)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.TileType.canProduce(TileType.java:325)	Change visibility of Method "TileType.canProduce(GoodsType,UnitType)" to default	TileType.canProduce(GoodsType,UnitType)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.TileType.getBaseProduction(TileType.java:342)	Change visibility of Method "TileType.getBaseProduction(ProductionType,GoodsType,UnitType)" to default	TileType.getBaseProduction(ProductionType,GoodsType,UnitType)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.TileType.getTagName(TileType.java:668)	Change visibility of Method "TileType.getTagName()" to private	TileType.getTagName()	org.ucdetector.analyzeMarkerVisibilityPrivate	
net.sf.freecol.common.model.Tile.Tile(Tile.java:250)	Constructor "Tile.Tile(Game,String)" has 0 references	Tile.Tile(Game,String)	org.ucdetector.analyzeMarkerReference	
net.sf.freecol.common.model.Tile.getContiguityAdjacent(Tile.java:612)	Change visibility of Method "Tile.getContiguityAdjacent(int)" to default	Tile.getContiguityAdjacent(int)	org.ucdetector.analyzeMarkerVisibilityDefault	
net.sf.freecol.common.model.Tile.removeRiver(Tile.java:888)	Method "Tile.removeRiver()" has 0 references	Tile.removeRiver()	org.ucdetector.analyzeMarkerReference	
net.sf.freecol.common.model.Tile.addRoad(Tile.java:903)	Change visibility of Method "Tile.addRoad()" to default	Tile.addRoad()	org.ucdetector.analyzeMarkerVisibilityDefault	
